Model1,Model2,RMSE
rnr_0,lm_4,0.9977171371343132
rnr_0,lm_5,0.9977171371343132
rnr_0,lm_6,0.9977171371343132
rnr_0,lm_7,0.9977171371343132
rnr_0,lm_8,0.9977171371343132
rnr_0,lm_9,0.9977171371343132
rnr_0,bglr_0,0.984339902416584
rnr_0,bglr_1,1.0175323013033666
rnr_0,bglr_2,0.912131258184103
rnr_0,bglr_3,0.910196029086088
rnr_0,bglr_4,0.9357006240963508
rnr_0,bglr_5,0.9794780362398148
rnr_0,bglr_6,0.9663721985915404
rnr_0,bglr_7,0.966376621087138
rnr_0,bglr_8,0.9148516801670912
rnr_0,bglr_9,0.9418743542386766
rnr_0,knn_0,1.073349316575752
rnr_0,knn_1,1.073349316575752
rnr_0,knn_2,1.073349316575752
rnr_0,knn_3,1.073349316575752
rnr_0,knn_4,1.073349316575752
rnr_0,knn_5,1.073349316575752
rnr_0,knn_6,1.073349316575752
rnr_0,knn_7,1.073349316575752
rnr_0,knn_8,1.073349316575752
rnr_0,knn_9,1.073349316575752
rnr_0,rf_0,1.0430221601270526
rnr_0,rf_1,1.0430221601270526
rnr_0,rf_2,1.0429847483873986
rnr_0,rf_3,1.0430221601270526
rnr_0,rf_4,1.0430221601270526
rnr_0,rf_5,1.0430221601270526
rnr_0,rf_6,1.0430221601270526
rnr_0,rf_7,1.0430221601270526
rnr_0,rf_8,1.0429847483873986
rnr_0,rf_9,1.0430221601270526
rnr_0,rnr_0,1.0901498128690432
rnr_0,rnr_1,1.0901498128690432
rnr_0,rnr_2,1.0901498128690432
rnr_0,rnr_3,1.0901498128690432
rnr_0,rnr_4,1.0901498128690432
rnr_0,rnr_5,1.0901498128690432
rnr_0,rnr_6,1.0901498128690432
rnr_0,rnr_7,1.0901498128690432
rnr_0,rnr_8,1.0901498128690432
rnr_0,rnr_9,1.0901498128690432
rnr_0,svrl_0,1.036648044232412
rnr_0,svrl_1,0.9980025319565716
rnr_0,svrl_2,1.0290683038205797
rnr_0,svrl_3,1.0024301786583754
rnr_0,svrl_4,1.0104861938296126
rnr_0,svrl_5,1.0717876812177694
rnr_0,svrl_6,1.0442325343389005
rnr_0,svrl_7,1.0116619509590628
rnr_0,svrl_8,1.005706296040404
rnr_0,svrl_9,0.9811621817333244
rnr_0,full_0,1.0419714412298022
rnr_0,full_1,1.0300391987546285
rnr_0,full_2,1.0472306612218758
rnr_0,full_3,1.0463012473959596
rnr_0,full_4,1.042456711814724
rnr_0,full_5,1.0181390055854378
rnr_0,full_6,1.0163692681332912
rnr_0,full_7,1.0286912626942992
rnr_0,full_8,0.9860283531488602
rnr_0,full_9,0.9974648179758784
rnr_0,cat_0,0.9778358273421984
rnr_0,cat_1,0.980762593786616
rnr_0,cat_2,0.968231268790294
rnr_0,cat_3,0.9736642356432772
rnr_0,cat_4,0.9728667580630916
rnr_0,cat_5,0.9718606737702749
rnr_0,cat_6,0.971990282417971
rnr_0,cat_7,0.979833741426652
rnr_0,cat_8,0.9852412984004284
rnr_0,cat_9,0.9930517586668968
rnr_1,lm_0,0.9977171371343132
rnr_1,lm_1,0.9977171371343132
rnr_1,lm_2,0.9977171371343132
rnr_1,lm_3,0.9977171371343132
rnr_1,lm_4,0.9977171371343132
rnr_1,lm_5,0.9977171371343132
rnr_1,lm_6,0.9977171371343132
rnr_1,lm_7,0.9977171371343132
rnr_1,lm_8,0.9977171371343132
rnr_1,lm_9,0.9977171371343132
rnr_1,bglr_0,0.984339902416584
rnr_1,bglr_1,1.0175323013033666
rnr_1,bglr_2,0.912131258184103
rnr_1,bglr_3,0.910196029086088
rnr_1,bglr_4,0.9357006240963508
rnr_1,bglr_5,0.9794780362398148
rnr_1,bglr_6,0.9663721985915404
rnr_1,bglr_7,0.966376621087138
rnr_1,bglr_8,0.9148516801670912
rnr_1,bglr_9,0.9418743542386766
rnr_1,knn_0,1.073349316575752
rnr_1,knn_1,1.073349316575752
rnr_1,knn_2,1.073349316575752
rnr_1,knn_3,1.073349316575752
rnr_1,knn_4,1.073349316575752
rnr_1,knn_5,1.073349316575752
rnr_1,knn_6,1.073349316575752
rnr_1,knn_7,1.073349316575752
rnr_1,knn_8,1.073349316575752
rnr_1,knn_9,1.073349316575752
rnr_1,rf_0,1.0430221601270526
rnr_1,rf_1,1.0430221601270526
rnr_1,rf_2,1.0429847483873986
rnr_1,rf_3,1.0430221601270526
rnr_1,rf_4,1.0430221601270526
rnr_1,rf_5,1.0430221601270526
rnr_1,rf_6,1.0430221601270526
rnr_1,rf_7,1.0430221601270526
rnr_1,rf_8,1.0429847483873986
rnr_1,rf_9,1.0430221601270526
rnr_1,rnr_0,1.0901498128690432
rnr_1,rnr_1,1.0901498128690432
rnr_1,rnr_2,1.0901498128690432
rnr_1,rnr_3,1.0901498128690432
rnr_1,rnr_4,1.0901498128690432
rnr_1,rnr_5,1.0901498128690432
rnr_1,rnr_6,1.0901498128690432
rnr_1,rnr_7,1.0901498128690432
rnr_1,rnr_8,1.0901498128690432
rnr_1,rnr_9,1.0901498128690432
rnr_1,svrl_0,1.036648044232412
rnr_1,svrl_1,0.9980025319565716
rnr_1,svrl_2,1.0290683038205797
rnr_1,svrl_3,1.0024301786583754
rnr_1,svrl_4,1.0104861938296126
rnr_1,svrl_5,1.0717876812177694
rnr_1,svrl_6,1.0442325343389005
rnr_1,svrl_7,1.0116619509590628
rnr_1,svrl_8,1.005706296040404
rnr_1,svrl_9,0.9811621817333244
rnr_1,full_0,1.0419714412298022
rnr_1,full_1,1.0300391987546285
rnr_1,full_2,1.0472306612218758
rnr_1,full_3,1.0463012473959596
rnr_1,full_4,1.042456711814724
rnr_1,full_5,1.0181390055854378
rnr_1,full_6,1.0163692681332912
rnr_1,full_7,1.0286912626942992
rnr_1,full_8,0.9860283531488602
rnr_1,full_9,0.9974648179758784
rnr_1,cat_0,0.9778358273421984
rnr_1,cat_1,0.980762593786616
rnr_1,cat_2,0.968231268790294
rnr_1,cat_3,0.9736642356432772
rnr_1,cat_4,0.9728667580630916
rnr_1,cat_5,0.9718606737702749
rnr_1,cat_6,0.971990282417971
rnr_1,cat_7,0.979833741426652
rnr_1,cat_8,0.9852412984004284
rnr_1,cat_9,0.9930517586668968
rnr_2,lm_0,0.9977171371343132
rnr_2,lm_1,0.9977171371343132
rnr_2,lm_2,0.9977171371343132
rnr_2,lm_3,0.9977171371343132
rnr_2,lm_4,0.9977171371343132
rnr_2,lm_5,0.9977171371343132
rnr_2,lm_6,0.9977171371343132
rnr_2,lm_7,0.9977171371343132
rnr_2,lm_8,0.9977171371343132
rnr_2,lm_9,0.9977171371343132
rnr_2,bglr_0,0.984339902416584
rnr_2,bglr_1,1.0175323013033666
rnr_2,bglr_2,0.912131258184103
rnr_2,bglr_3,0.910196029086088
rnr_2,bglr_4,0.9357006240963508
rnr_2,bglr_5,0.9794780362398148
rnr_2,bglr_6,0.9663721985915404
rnr_2,bglr_7,0.966376621087138
rnr_2,bglr_8,0.9148516801670912
rnr_2,bglr_9,0.9418743542386766
rnr_2,knn_0,1.073349316575752
rnr_2,knn_1,1.073349316575752
rnr_2,knn_2,1.073349316575752
rnr_2,knn_3,1.073349316575752
rnr_2,knn_4,1.073349316575752
rnr_2,knn_5,1.073349316575752
rnr_2,knn_6,1.073349316575752
rnr_2,knn_7,1.073349316575752
rnr_2,knn_8,1.073349316575752
rnr_2,knn_9,1.073349316575752
rnr_2,rf_0,1.0430221601270526
rnr_2,rf_1,1.0430221601270526
rnr_2,rf_2,1.0429847483873986
rnr_2,rf_3,1.0430221601270526
rnr_2,rf_4,1.0430221601270526
rnr_2,rf_5,1.0430221601270526
rnr_2,rf_6,1.0430221601270526
rnr_2,rf_7,1.0430221601270526
rnr_2,rf_8,1.0429847483873986
rnr_2,rf_9,1.0430221601270526
rnr_2,rnr_0,1.0901498128690432
rnr_2,rnr_1,1.0901498128690432
rnr_2,rnr_2,1.0901498128690432
rnr_2,rnr_3,1.0901498128690432
rnr_2,rnr_4,1.0901498128690432
rnr_2,rnr_5,1.0901498128690432
rnr_2,rnr_6,1.0901498128690432
rnr_2,rnr_7,1.0901498128690432
rnr_2,rnr_8,1.0901498128690432
rnr_2,rnr_9,1.0901498128690432
rnr_2,svrl_0,1.036648044232412
rnr_2,svrl_1,0.9980025319565716
rnr_2,svrl_2,1.0290683038205797
rnr_2,svrl_3,1.0024301786583754
rnr_2,svrl_4,1.0104861938296126
rnr_2,svrl_5,1.0717876812177694
rnr_2,svrl_6,1.0442325343389005
rnr_2,svrl_7,1.0116619509590628
rnr_2,svrl_8,1.005706296040404
rnr_2,svrl_9,0.9811621817333244
rnr_2,full_0,1.0419714412298022
rnr_2,full_1,1.0300391987546285
rnr_2,full_2,1.0472306612218758
rnr_2,full_3,1.0463012473959596
rnr_2,full_4,1.042456711814724
rnr_2,full_5,1.0181390055854378
rnr_2,full_6,1.0163692681332912
rnr_2,full_7,1.0286912626942992
rnr_2,full_8,0.9860283531488602
rnr_2,full_9,0.9974648179758784
rnr_2,cat_0,0.9778358273421984
rnr_2,cat_1,0.980762593786616
rnr_2,cat_2,0.968231268790294
rnr_2,cat_3,0.9736642356432772
rnr_2,cat_4,0.9728667580630916
rnr_2,cat_5,0.9718606737702749
rnr_2,cat_6,0.971990282417971
rnr_2,cat_7,0.979833741426652
rnr_2,cat_8,0.9852412984004284
rnr_2,cat_9,0.9930517586668968
rnr_3,lm_0,0.9977171371343132
rnr_3,lm_1,0.9977171371343132
rnr_3,lm_2,0.9977171371343132
rnr_3,lm_3,0.9977171371343132
rnr_3,lm_4,0.9977171371343132
rnr_3,lm_5,0.9977171371343132
rnr_3,lm_6,0.9977171371343132
rnr_3,lm_7,0.9977171371343132
rnr_3,lm_8,0.9977171371343132
rnr_3,lm_9,0.9977171371343132
rnr_3,bglr_0,0.984339902416584
rnr_3,bglr_1,1.0175323013033666
rnr_3,bglr_2,0.912131258184103
rnr_3,bglr_3,0.910196029086088
rnr_3,bglr_4,0.9357006240963508
rnr_3,bglr_5,0.9794780362398148
rnr_3,bglr_6,0.9663721985915404
rnr_3,bglr_7,0.966376621087138
rnr_3,bglr_8,0.9148516801670912
rnr_3,bglr_9,0.9418743542386766
rnr_3,knn_0,1.073349316575752
rnr_3,knn_1,1.073349316575752
rnr_3,knn_2,1.073349316575752
rnr_3,knn_3,1.073349316575752
rnr_3,knn_4,1.073349316575752
rnr_3,knn_5,1.073349316575752
rnr_3,knn_6,1.073349316575752
rnr_3,knn_7,1.073349316575752
rnr_3,knn_8,1.073349316575752
rnr_3,knn_9,1.073349316575752
rnr_3,rf_0,1.0430221601270526
rnr_3,rf_1,1.0430221601270526
rnr_3,rf_2,1.0429847483873986
rnr_3,rf_3,1.0430221601270526
rnr_3,rf_4,1.0430221601270526
rnr_3,rf_5,1.0430221601270526
rnr_3,rf_6,1.0430221601270526
rnr_3,rf_7,1.0430221601270526
rnr_3,rf_8,1.0429847483873986
rnr_3,rf_9,1.0430221601270526
rnr_3,rnr_0,1.0901498128690432
rnr_3,rnr_1,1.0901498128690432
rnr_3,rnr_2,1.0901498128690432
rnr_3,rnr_3,1.0901498128690432
rnr_3,rnr_4,1.0901498128690432
rnr_3,rnr_5,1.0901498128690432
rnr_3,rnr_6,1.0901498128690432
rnr_3,rnr_7,1.0901498128690432
rnr_3,rnr_8,1.0901498128690432
rnr_3,rnr_9,1.0901498128690432
rnr_3,svrl_0,1.036648044232412
rnr_3,svrl_1,0.9980025319565716
rnr_3,svrl_2,1.0290683038205797
rnr_3,svrl_3,1.0024301786583754
rnr_3,svrl_4,1.0104861938296126
rnr_3,svrl_5,1.0717876812177694
rnr_3,svrl_6,1.0442325343389005
rnr_3,svrl_7,1.0116619509590628
rnr_3,svrl_8,1.005706296040404
rnr_3,svrl_9,0.9811621817333244
rnr_3,full_0,1.0419714412298022
rnr_3,full_1,1.0300391987546285
rnr_3,full_2,1.0472306612218758
rnr_3,full_3,1.0463012473959596
rnr_3,full_4,1.042456711814724
rnr_3,full_5,1.0181390055854378
rnr_3,full_6,1.0163692681332912
rnr_3,full_7,1.0286912626942992
rnr_3,full_8,0.9860283531488602
rnr_3,full_9,0.9974648179758784
rnr_3,cat_0,0.9778358273421984
rnr_3,cat_1,0.980762593786616
rnr_3,cat_2,0.968231268790294
rnr_3,cat_3,0.9736642356432772
rnr_3,cat_4,0.9728667580630916
rnr_3,cat_5,0.9718606737702749
rnr_3,cat_6,0.971990282417971
rnr_3,cat_7,0.979833741426652
rnr_3,cat_8,0.9852412984004284
rnr_3,cat_9,0.9930517586668968
rnr_4,lm_0,0.9977171371343132
rnr_4,lm_1,0.9977171371343132
rnr_4,lm_2,0.9977171371343132
rnr_4,lm_3,0.9977171371343132
rnr_4,lm_4,0.9977171371343132
rnr_4,lm_5,0.9977171371343132
rnr_4,lm_6,0.9977171371343132
rnr_4,lm_7,0.9977171371343132
rnr_4,lm_8,0.9977171371343132
rnr_4,lm_9,0.9977171371343132
rnr_4,bglr_0,0.984339902416584
rnr_4,bglr_1,1.0175323013033666
rnr_4,bglr_2,0.912131258184103
rnr_4,bglr_3,0.910196029086088
rnr_4,bglr_4,0.9357006240963508
rnr_4,bglr_5,0.9794780362398148
rnr_4,bglr_6,0.9663721985915404
rnr_4,bglr_7,0.966376621087138
rnr_4,bglr_8,0.9148516801670912
rnr_4,bglr_9,0.9418743542386766
rnr_4,knn_0,1.073349316575752
rnr_4,knn_1,1.073349316575752
rnr_4,knn_2,1.073349316575752
rnr_4,knn_3,1.073349316575752
rnr_4,knn_4,1.073349316575752
rnr_4,knn_5,1.073349316575752
rnr_4,knn_6,1.073349316575752
rnr_4,knn_7,1.073349316575752
rnr_4,knn_8,1.073349316575752
rnr_4,knn_9,1.073349316575752
rnr_4,rf_0,1.0430221601270526
rnr_4,rf_1,1.0430221601270526
rnr_4,rf_2,1.0429847483873986
rnr_4,rf_3,1.0430221601270526
rnr_4,rf_4,1.0430221601270526
rnr_4,rf_5,1.0430221601270526
rnr_4,rf_6,1.0430221601270526
rnr_4,rf_7,1.0430221601270526
rnr_4,rf_8,1.0429847483873986
rnr_4,rf_9,1.0430221601270526
rnr_4,rnr_0,1.0901498128690432
rnr_4,rnr_1,1.0901498128690432
rnr_4,rnr_2,1.0901498128690432
rnr_4,rnr_3,1.0901498128690432
rnr_4,rnr_4,1.0901498128690432
rnr_4,rnr_5,1.0901498128690432
rnr_4,rnr_6,1.0901498128690432
rnr_4,rnr_7,1.0901498128690432
rnr_4,rnr_8,1.0901498128690432
rnr_4,rnr_9,1.0901498128690432
rnr_4,svrl_0,1.036648044232412
rnr_4,svrl_1,0.9980025319565716
rnr_4,svrl_2,1.0290683038205797
rnr_4,svrl_3,1.0024301786583754
rnr_4,svrl_4,1.0104861938296126
rnr_4,svrl_5,1.0717876812177694
rnr_4,svrl_6,1.0442325343389005
rnr_4,svrl_7,1.0116619509590628
rnr_4,svrl_8,1.005706296040404
rnr_4,svrl_9,0.9811621817333244
rnr_4,full_0,1.0419714412298022
rnr_4,full_1,1.0300391987546285
rnr_4,full_2,1.0472306612218758
rnr_4,full_3,1.0463012473959596
rnr_4,full_4,1.042456711814724
rnr_4,full_5,1.0181390055854378
rnr_4,full_6,1.0163692681332912
rnr_4,full_7,1.0286912626942992
rnr_4,full_8,0.9860283531488602
rnr_4,full_9,0.9974648179758784
rnr_4,cat_0,0.9778358273421984
rnr_4,cat_1,0.980762593786616
rnr_4,cat_2,0.968231268790294
rnr_4,cat_3,0.9736642356432772
rnr_4,cat_4,0.9728667580630916
rnr_4,cat_5,0.9718606737702749
rnr_4,cat_6,0.971990282417971
rnr_4,cat_7,0.979833741426652
rnr_4,cat_8,0.9852412984004284
rnr_4,cat_9,0.9930517586668968
rnr_5,lm_0,0.9977171371343132
rnr_5,lm_1,0.9977171371343132
rnr_5,lm_2,0.9977171371343132
rnr_5,lm_3,0.9977171371343132
rnr_5,lm_4,0.9977171371343132
rnr_5,lm_5,0.9977171371343132
rnr_5,lm_6,0.9977171371343132
rnr_5,lm_7,0.9977171371343132
rnr_5,lm_8,0.9977171371343132
rnr_5,lm_9,0.9977171371343132
rnr_5,bglr_0,0.984339902416584
rnr_5,bglr_1,1.0175323013033666
rnr_5,bglr_2,0.912131258184103
rnr_5,bglr_3,0.910196029086088
rnr_5,bglr_4,0.9357006240963508
rnr_5,bglr_5,0.9794780362398148
rnr_5,bglr_6,0.9663721985915404
rnr_5,bglr_7,0.966376621087138
rnr_5,bglr_8,0.9148516801670912
rnr_5,bglr_9,0.9418743542386766
rnr_5,knn_0,1.073349316575752
rnr_5,knn_1,1.073349316575752
rnr_5,knn_2,1.073349316575752
rnr_5,knn_3,1.073349316575752
rnr_5,knn_4,1.073349316575752
rnr_5,knn_5,1.073349316575752
rnr_5,knn_6,1.073349316575752
rnr_5,knn_7,1.073349316575752
rnr_5,knn_8,1.073349316575752
rnr_5,knn_9,1.073349316575752
rnr_5,rf_0,1.0430221601270526
rnr_5,rf_1,1.0430221601270526
rnr_5,rf_2,1.0429847483873986
rnr_5,rf_3,1.0430221601270526
rnr_5,rf_4,1.0430221601270526
rnr_5,rf_5,1.0430221601270526
rnr_5,rf_6,1.0430221601270526
rnr_5,rf_7,1.0430221601270526
rnr_5,rf_8,1.0429847483873986
rnr_5,rf_9,1.0430221601270526
rnr_5,rnr_0,1.0901498128690432
rnr_5,rnr_1,1.0901498128690432
rnr_5,rnr_2,1.0901498128690432
rnr_5,rnr_3,1.0901498128690432
rnr_5,rnr_4,1.0901498128690432
rnr_5,rnr_5,1.0901498128690432
rnr_5,rnr_6,1.0901498128690432
rnr_5,rnr_7,1.0901498128690432
rnr_5,rnr_8,1.0901498128690432
rnr_5,rnr_9,1.0901498128690432
rnr_5,svrl_0,1.036648044232412
rnr_5,svrl_1,0.9980025319565716
rnr_5,svrl_2,1.0290683038205797
rnr_5,svrl_3,1.0024301786583754
rnr_5,svrl_4,1.0104861938296126
rnr_5,svrl_5,1.0717876812177694
rnr_5,svrl_6,1.0442325343389005
rnr_5,svrl_7,1.0116619509590628
rnr_5,svrl_8,1.005706296040404
rnr_5,svrl_9,0.9811621817333244
rnr_5,full_0,1.0419714412298022
rnr_5,full_1,1.0300391987546285
rnr_5,full_2,1.0472306612218758
rnr_5,full_3,1.0463012473959596
rnr_5,full_4,1.042456711814724
rnr_5,full_5,1.0181390055854378
rnr_5,full_6,1.0163692681332912
rnr_5,full_7,1.0286912626942992
rnr_5,full_8,0.9860283531488602
rnr_5,full_9,0.9974648179758784
rnr_5,cat_0,0.9778358273421984
rnr_5,cat_1,0.980762593786616
rnr_5,cat_2,0.968231268790294
rnr_5,cat_3,0.9736642356432772
rnr_5,cat_4,0.9728667580630916
rnr_5,cat_5,0.9718606737702749
rnr_5,cat_6,0.971990282417971
rnr_5,cat_7,0.979833741426652
rnr_5,cat_8,0.9852412984004284
rnr_5,cat_9,0.9930517586668968
rnr_6,lm_0,0.9977171371343132
rnr_6,lm_1,0.9977171371343132
rnr_6,lm_2,0.9977171371343132
rnr_6,lm_3,0.9977171371343132
rnr_6,lm_4,0.9977171371343132
rnr_6,lm_5,0.9977171371343132
rnr_6,lm_6,0.9977171371343132
rnr_6,lm_7,0.9977171371343132
rnr_6,lm_8,0.9977171371343132
rnr_6,lm_9,0.9977171371343132
rnr_6,bglr_0,0.984339902416584
rnr_6,bglr_1,1.0175323013033666
rnr_6,bglr_2,0.912131258184103
rnr_6,bglr_3,0.910196029086088
rnr_6,bglr_4,0.9357006240963508
rnr_6,bglr_5,0.9794780362398148
rnr_6,bglr_6,0.9663721985915404
rnr_6,bglr_7,0.966376621087138
rnr_6,bglr_8,0.9148516801670912
rnr_6,bglr_9,0.9418743542386766
rnr_6,knn_0,1.073349316575752
rnr_6,knn_1,1.073349316575752
rnr_6,knn_2,1.073349316575752
rnr_6,knn_3,1.073349316575752
rnr_6,knn_4,1.073349316575752
rnr_6,knn_5,1.073349316575752
rnr_6,knn_6,1.073349316575752
rnr_6,knn_7,1.073349316575752
rnr_6,knn_8,1.073349316575752
rnr_6,knn_9,1.073349316575752
rnr_6,rf_0,1.0430221601270526
rnr_6,rf_1,1.0430221601270526
rnr_6,rf_2,1.0429847483873986
rnr_6,rf_3,1.0430221601270526
rnr_6,rf_4,1.0430221601270526
rnr_6,rf_5,1.0430221601270526
rnr_6,rf_6,1.0430221601270526
rnr_6,rf_7,1.0430221601270526
rnr_6,rf_8,1.0429847483873986
rnr_6,rf_9,1.0430221601270526
rnr_6,rnr_0,1.0901498128690432
rnr_6,rnr_1,1.0901498128690432
rnr_6,rnr_2,1.0901498128690432
rnr_6,rnr_3,1.0901498128690432
rnr_6,rnr_4,1.0901498128690432
rnr_6,rnr_5,1.0901498128690432
rnr_6,rnr_6,1.0901498128690432
rnr_6,rnr_7,1.0901498128690432
rnr_6,rnr_8,1.0901498128690432
rnr_6,rnr_9,1.0901498128690432
rnr_6,svrl_0,1.036648044232412
rnr_6,svrl_1,0.9980025319565716
rnr_6,svrl_2,1.0290683038205797
rnr_6,svrl_3,1.0024301786583754
rnr_6,svrl_4,1.0104861938296126
rnr_6,svrl_5,1.0717876812177694
rnr_6,svrl_6,1.0442325343389005
rnr_6,svrl_7,1.0116619509590628
rnr_6,svrl_8,1.005706296040404
rnr_6,svrl_9,0.9811621817333244
rnr_6,full_0,1.0419714412298022
rnr_6,full_1,1.0300391987546285
rnr_6,full_2,1.0472306612218758
rnr_6,full_3,1.0463012473959596
rnr_6,full_4,1.042456711814724
rnr_6,full_5,1.0181390055854378
rnr_6,full_6,1.0163692681332912
rnr_6,full_7,1.0286912626942992
rnr_6,full_8,0.9860283531488602
rnr_6,full_9,0.9974648179758784
rnr_6,cat_0,0.9778358273421984
rnr_6,cat_1,0.980762593786616
rnr_6,cat_2,0.968231268790294
rnr_6,cat_3,0.9736642356432772
rnr_6,cat_4,0.9728667580630916
rnr_6,cat_5,0.9718606737702749
rnr_6,cat_6,0.971990282417971
rnr_6,cat_7,0.979833741426652
rnr_6,cat_8,0.9852412984004284
rnr_6,cat_9,0.9930517586668968
rnr_7,lm_0,0.9977171371343132
rnr_7,lm_1,0.9977171371343132
rnr_7,lm_2,0.9977171371343132
rnr_7,lm_3,0.9977171371343132
rnr_7,lm_4,0.9977171371343132
rnr_7,lm_5,0.9977171371343132
rnr_7,lm_6,0.9977171371343132
rnr_7,lm_7,0.9977171371343132
rnr_7,lm_8,0.9977171371343132
rnr_7,lm_9,0.9977171371343132
rnr_7,bglr_0,0.984339902416584
rnr_7,bglr_1,1.0175323013033666
rnr_7,bglr_2,0.912131258184103
rnr_7,bglr_3,0.910196029086088
rnr_7,bglr_4,0.9357006240963508
rnr_7,bglr_5,0.9794780362398148
rnr_7,bglr_6,0.9663721985915404
rnr_7,bglr_7,0.966376621087138
rnr_7,bglr_8,0.9148516801670912
rnr_7,bglr_9,0.9418743542386766
rnr_7,knn_0,1.073349316575752
rnr_7,knn_1,1.073349316575752
rnr_7,knn_2,1.073349316575752
rnr_7,knn_3,1.073349316575752
rnr_7,knn_4,1.073349316575752
rnr_7,knn_5,1.073349316575752
rnr_7,knn_6,1.073349316575752
rnr_7,knn_7,1.073349316575752
rnr_7,knn_8,1.073349316575752
rnr_7,knn_9,1.073349316575752
rnr_7,rf_0,1.0430221601270526
rnr_7,rf_1,1.0430221601270526
rnr_7,rf_2,1.0429847483873986
rnr_7,rf_3,1.0430221601270526
rnr_7,rf_4,1.0430221601270526
rnr_7,rf_5,1.0430221601270526
rnr_7,rf_6,1.0430221601270526
rnr_7,rf_7,1.0430221601270526
rnr_7,rf_8,1.0429847483873986
rnr_7,rf_9,1.0430221601270526
rnr_7,rnr_0,1.0901498128690432
rnr_7,rnr_1,1.0901498128690432
rnr_7,rnr_2,1.0901498128690432
rnr_7,rnr_3,1.0901498128690432
rnr_7,rnr_4,1.0901498128690432
rnr_7,rnr_5,1.0901498128690432
rnr_7,rnr_6,1.0901498128690432
rnr_7,rnr_7,1.0901498128690432
rnr_7,rnr_8,1.0901498128690432
rnr_7,rnr_9,1.0901498128690432
rnr_7,svrl_0,1.036648044232412
rnr_7,svrl_1,0.9980025319565716
rnr_7,svrl_2,1.0290683038205797
rnr_7,svrl_3,1.0024301786583754
rnr_7,svrl_4,1.0104861938296126
rnr_7,svrl_5,1.0717876812177694
rnr_7,svrl_6,1.0442325343389005
rnr_7,svrl_7,1.0116619509590628
rnr_7,svrl_8,1.005706296040404
rnr_7,svrl_9,0.9811621817333244
rnr_7,full_0,1.0419714412298022
rnr_7,full_1,1.0300391987546285
rnr_7,full_2,1.0472306612218758
rnr_7,full_3,1.0463012473959596
rnr_7,full_4,1.042456711814724
rnr_7,full_5,1.0181390055854378
rnr_7,full_6,1.0163692681332912
rnr_7,full_7,1.0286912626942992
rnr_7,full_8,0.9860283531488602
rnr_7,full_9,0.9974648179758784
rnr_7,cat_0,0.9778358273421984
rnr_7,cat_1,0.980762593786616
rnr_7,cat_2,0.968231268790294
rnr_7,cat_3,0.9736642356432772
rnr_7,cat_4,0.9728667580630916
rnr_7,cat_5,0.9718606737702749
rnr_7,cat_6,0.971990282417971
rnr_7,cat_7,0.979833741426652
rnr_7,cat_8,0.9852412984004284
rnr_7,cat_9,0.9930517586668968
rnr_8,lm_0,0.9977171371343132
rnr_8,lm_1,0.9977171371343132
rnr_8,lm_2,0.9977171371343132
rnr_8,lm_3,0.9977171371343132
rnr_8,lm_4,0.9977171371343132
rnr_8,lm_5,0.9977171371343132
rnr_8,lm_6,0.9977171371343132
rnr_8,lm_7,0.9977171371343132
rnr_8,lm_8,0.9977171371343132
rnr_8,lm_9,0.9977171371343132
rnr_8,bglr_0,0.984339902416584
rnr_8,bglr_1,1.0175323013033666
rnr_8,bglr_2,0.912131258184103
rnr_8,bglr_3,0.910196029086088
rnr_8,bglr_4,0.9357006240963508
rnr_8,bglr_5,0.9794780362398148
rnr_8,bglr_6,0.9663721985915404
rnr_8,bglr_7,0.966376621087138
rnr_8,bglr_8,0.9148516801670912
rnr_8,bglr_9,0.9418743542386766
rnr_8,knn_0,1.073349316575752
rnr_8,knn_1,1.073349316575752
rnr_8,knn_2,1.073349316575752
rnr_8,knn_3,1.073349316575752
rnr_8,knn_4,1.073349316575752
rnr_8,knn_5,1.073349316575752
rnr_8,knn_6,1.073349316575752
rnr_8,knn_7,1.073349316575752
rnr_8,knn_8,1.073349316575752
rnr_8,knn_9,1.073349316575752
rnr_8,rf_0,1.0430221601270526
rnr_8,rf_1,1.0430221601270526
rnr_8,rf_2,1.0429847483873986
rnr_8,rf_3,1.0430221601270526
rnr_8,rf_4,1.0430221601270526
rnr_8,rf_5,1.0430221601270526
rnr_8,rf_6,1.0430221601270526
rnr_8,rf_7,1.0430221601270526
rnr_8,rf_8,1.0429847483873986
rnr_8,rf_9,1.0430221601270526
rnr_8,rnr_0,1.0901498128690432
rnr_8,rnr_1,1.0901498128690432
rnr_8,rnr_2,1.0901498128690432
rnr_8,rnr_3,1.0901498128690432
rnr_8,rnr_4,1.0901498128690432
rnr_8,rnr_5,1.0901498128690432
rnr_8,rnr_6,1.0901498128690432
rnr_8,rnr_7,1.0901498128690432
rnr_8,rnr_8,1.0901498128690432
rnr_8,rnr_9,1.0901498128690432
rnr_8,svrl_0,1.036648044232412
rnr_8,svrl_1,0.9980025319565716
rnr_8,svrl_2,1.0290683038205797
rnr_8,svrl_3,1.0024301786583754
rnr_8,svrl_4,1.0104861938296126
rnr_8,svrl_5,1.0717876812177694
rnr_8,svrl_6,1.0442325343389005
rnr_8,svrl_7,1.0116619509590628
rnr_8,svrl_8,1.005706296040404
rnr_8,svrl_9,0.9811621817333244
rnr_8,full_0,1.0419714412298022
rnr_8,full_1,1.0300391987546285
rnr_8,full_2,1.0472306612218758
